source                             tier   anchors     cands   fetched   nav_err       old   recency     short      junk   wl_drop   wl_pass  cap_drop    capped   undated  worklist  degraded
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
carbon_brief                       Deep        99        23        23         0        23         0         0         0         0         0         0         0         0         0         0
fabricated_knowledge               Deep        85        15        15         0        15         0         0         0         0         0         0         0         0         0         0
meta_ai_blog                       Deep        86         8         8         0         8         0         0         0         0         0         0         0         0         0         0
mistral_blog                       Deep       220        22        22         0        22         0         0         0         0         0         0         0         0         0         0
semianalysis                       Deep       201        11        11         0        10         1         1         0         0         0         0         0         0         0         0
benchmark_minerals                 Deep       150        34        34         0        31         3         2         0         0         1         0         1         0         1         0
bloombergnef_free_content          Deep       220        14        14         0        12         2         1         0         0         1         0         1         0         1         0
hugging_face_blog                  Deep       103        14        14         0        13         1         0         0         0         1         0         1         0         1         0
the_next_platform                  Deep       156        92        59         0        58         1         0         0         0         1         0         1         0         1         0
timmerman_report                   Deep       296        53        53         0        51         2         1         0         0         1         0         1         0         1         0
together_ai_blog                   Deep       352        63        57         0        55         2         1         0         0         1         0         1         0         1         0
google_ai_blog                     Deep       158        10        10         0         8         2         0         0         0         2         0         2         0         2         0
ieee_spectrum                      Deep       387        34        34         0        20        14        12         0         0         2         0         2         0         2         0
mit_csail                          Deep       156        15        15         0        12         3         1         0         0         2         0         2         0         2         0
weights_biases_blog                Deep       440        19        19         0        17         2         0         0         0         2         0         2         0         2         0
wood_mackenzie                     Deep       296        14        14         0         7         7         4         1         0         2         0         2         0         2         0
cohere_blog                        Deep       374        18        18         0        15         3         0         0         0         3         0         3         0         3         0
nature_energy                      Deep       120        33        33         0        30         3         0         0         0         3         0         3         0         3         0
microsoft_research_blog            Deep       202        27        26         1        22         4         0         0         0         4         0         4         0         4         0
nature_biotechnology               Deep       131        37        37         0        32         5         0         1         0         4         0         4         0         4         0
semiconductor_engineering          Deep       162        38        38         0        34         4         0         0         0         4         0         4         0         4         0
apple_ml_research                  Deep      5071      1144        31         0         1        30         0         0         0        30         0        30        25         5         0
quantum_computing_report           Deep       106        13        11         2         5         6         1         0         0         5         0         5         0         5         0
mit_technology_review              Flow       284        73        55         0        49         6         0         0         0         6         0         6         0         6         0
nature_machine_intelligence        Deep       119        26        26         0        18         8         0         0         0         8         0         8         0         8         0
nvidia_developer_blog              Flow       180        99        51         0        43         8         0         0         0         8         0         8         0         8         0
anyscale_ray_blog                  Deep       110        13        13         0         4         9         0         0         0         9         0         9         0         9         0
wired                              Flow       166        62        26         0        12        14         3         1         0        10         0        10         0        10         1
infoq                              Flow       370        66        59         0        44        15         2         0         0        13         0        13         0        13         0
servethehome                       Deep       152        24        24         0         8        16         0         0         0        16         0        16         0        16         0
semiwiki                           Deep       348        46        46         0        22        24         3         3         0        18         0        18         0        18         0
ars_technica                       Flow       203        38        38         0        15        23         0         0         0        23         0        23         0        23         0
