source                             tier   anchors     cands   fetched   nav_err       old   recency     short      junk   wl_drop   wl_pass  cap_drop    capped   undated  worklist  degraded
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
fabricated_knowledge               Deep        85        15        15         0        15         0         0         0         0         0         0         0         0         0         0
meta_ai_blog                       Deep        86         8         8         0         8         0         0         0         0         0         0         0         0         0         0
mistral_blog                       Deep       221        22        22         0        22         0         0         0         0         0         0         0         0         0         0
mit_csail                          Deep         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
semianalysis                       Deep       201        11        11         0        10         1         1         0         0         0         0         0         0         0         0
carbon_brief                       Deep        99        23        23         0        22         1         0         0         0         1         0         1         0         1         0
ieee_spectrum                      Deep       385        31        31         0        18        13        12         0         0         1         0         1         0         1         0
timmerman_report                   Deep       296        53        53         0        48         5         4         0         0         1         0         1         0         1         0
together_ai_blog                   Deep       352        63        58         0        56         2         1         0         0         1         0         1         0         1         0
bloombergnef_free_content          Deep       219        15        15         0        12         3         1         0         0         2         0         2         0         2         0
the_next_platform                  Deep       156        92        59         0        56         3         1         0         0         2         0         2         0         2         0
weights_biases_blog                Deep       440        19        19         0        17         2         0         0         0         2         0         2         0         2         0
wood_mackenzie                     Deep       296        14        14         0         7         7         4         1         0         2         0         2         0         2         1
benchmark_minerals                 Deep       150        33        33         0        27         6         3         0         0         3         0         3         0         3         0
google_ai_blog                     Deep       158        11        11         0         7         4         0         0         0         4         0         4         0         4         0
hugging_face_blog                  Deep       103         8         8         0         4         4         0         0         0         4         0         4         0         4         0
microsoft_research_blog            Deep       202        27        27         0        22         5         1         0         0         4         0         4         0         4         0
nature_energy                      Deep       120        32        32         0        28         4         0         0         0         4         0         4         0         4         0
apple_ml_research                  Deep      5095      1150        31         0         1        30         0         0         0        30         0        30        25         5         0
cohere_blog                        Deep       380        20        20         0        15         5         0         0         0         5         0         5         0         5         0
quantum_computing_report           Deep       106        13        11         2         5         6         1         0         0         5         0         5         0         5         0
mit_technology_review              Flow       285        75        54         0        48         6         0         0         0         6         0         6         0         6         0
nvidia_developer_blog              Flow       180        97        49         0        43         6         0         0         0         6         0         6         0         6         0
nature_machine_intelligence        Deep       119        26        26         0        19         7         0         0         0         7         0         7         0         7         0
semiconductor_engineering          Deep       162        38        38         0        31         7         0         0         0         7         0         7         0         7         0
anyscale_ray_blog                  Deep       150        13        13         0         4         9         0         0         0         9         0         9         0         9         0
nature_biotechnology               Deep       131        37        37         0        27        10         0         1         0         9         0         9         0         9         0
wired                              Flow       170        61        28         0         2        26        12         0         0        14         0        14         0        14         0
infoq                              Flow       365        63        59         0        41        18         2         0         0        16         0        16         0        16         0
semiwiki                           Deep       341        46        46         0        25        21         5         0         0        16         0        16         0        16         0
servethehome                       Deep       152        24        24         0         8        16         0         0         0        16         0        16         0        16         0
ars_technica                       Flow       204        38        30         0         0        30         0         0         0        30         5        25         0        25         0
